current_account_nbr,avg_q4_spend,std_q4_spend,cu_crd_bureau_scr,ca_avg_utilz_lst_6_mnths,ca_max_dlq_lst_6_mnths,credit_risk_category
ACd1mhJbkWm5scUM,204.6211111111111,52.57677063549565,823.0,0.0,0.0,Very Low Risk
qKEvDbmWNetUCrOX,43.29777777777777,9.96508997955631,648.0,43.0,0.0,High Risk
leUiEQ47HBNUItyG,108.3272222222222,21.56636700855553,794.0,17.0,0.0,High Risk
wdciwkaPjuoWVfzG,204.6211111111111,52.57677063549565,783.0,0.0,0.0,Very Low Risk
wBlinlLNtmoKpqF9,118.56000000000002,21.58805225118746,720.0,70.0,0.0,High Risk
RRvfIqGr4Np9LTjI,204.6211111111111,52.57677063549565,,,,Watchlist
K44U7IwyOZ3G4D3k,204.6211111111111,52.57677063549565,,,,Watchlist
9jEyhFSlEvQ0nXNT,204.6211111111111,52.57677063549565,744.0,0.0,0.0,Very Low Risk
vRB2lcNc0qj10pPA,138.5044444444444,24.489395357323957,709.0,40.0,0.0,High Risk
VYNyL1tyvootmCER,87.4616666666667,19.829444016411554,829.0,0.0,0.0,Very Low Risk
QaaRykAz63MDpXYw,19.577777777777772,5.304442705723256,739.0,63.0,0.0,High Risk
e2qQdaWopljk4ZeQ,204.6211111111111,52.57677063549565,824.0,0.0,0.0,Very Low Risk
HbrODn3i5xKzR50p,40.127222222222215,8.447516729127495,835.0,6.0,0.0,High Risk
k6TJq0ZyWcDiFSd2,13.421111111111113,3.40366219532275,726.0,0.0,0.0,Very Low Risk
jN5ozjrkooA56Iar,204.6211111111111,52.57677063549565,818.0,0.0,0.0,Very Low Risk
RLk09SapIyX0WJiC,204.6211111111111,52.57677063549565,779.0,0.0,0.0,Very Low Risk
56C5H0NlxF0sFOjG,50.73888888888886,10.968804905082031,610.0,98.0,0.0,High Risk
WCtUK2lEeYtATGRf,62.14444444444445,11.347306610833312,645.0,35.0,0.0,High Risk
UXbkXq7XBjJgdV92,30.113333333333326,6.364694900501561,633.0,26.0,0.0,High Risk
2WvjVVN9IgJqTd1n,43.07333333333334,9.827420222789607,729.0,14.0,0.0,High Risk
PZSp1ME4u7iDE2Si,38.01444444444445,7.6781402636639005,,,,Watchlist
00iP5U82D8XwVQ9G,206.46444444444444,39.27669541362128,788.0,11.0,0.0,High Risk
O0mEApwae2qmIgcv,12.78833333333333,3.133219073844962,745.0,2.0,0.0,High Risk
EIwG9jtegCeBj7S0,41.41833333333335,9.172357609559663,714.0,8.0,0.0,High Risk
XtwqBLkYdQ0Xrxe2,14.843888888888891,2.8270440577704417,776.0,15.0,1.0,High Risk
nYiuSKrAwguWVvOz,12.866111111111108,3.134418304019929,,,,Watchlist
4S4tVpWlqJdQ5shW,204.6211111111111,52.57677063549565,779.0,39.0,0.0,High Risk
vxnYsg8WELXCWRZW,204.6211111111111,52.57677063549565,791.0,0.0,0.0,Very Low Risk
WFbE0RyoxmbMTEFI,204.6211111111111,52.57677063549565,825.0,0.0,0.0,Very Low Risk
ZflA1UV3F2fTDBws,70.54333333333335,11.033702914253222,842.0,2.0,0.0,High Risk
gLn8sOcvKJyHcQua,97.35444444444447,16.936014956724005,787.0,62.0,0.0,High Risk
MmJQezf7wdkwwpDy,204.6211111111111,52.57677063549565,768.0,0.0,0.0,Very Low Risk
AzrAh77SPO3LOgdT,25.201666666666668,5.6401003850056775,,,,Watchlist
AljgTtEhWsBXFr59,62.51777777777779,11.604894786534514,,,,Watchlist
jMWEh4eTucPmvNQc,26.99777777777777,5.447983496946969,627.0,101.0,0.0,High Risk
cDOcsqJ0wt1leZUi,13.364444444444441,3.36056406718771,827.0,1.0,0.0,High Risk
4iW0BN39R5Wu5KGb,43.099999999999994,10.10880745861222,518.0,90.0,0.0,High Risk
xdYBbhOx9CIFvTBS,204.6211111111111,52.57677063549565,764.0,0.0,0.0,Very Low Risk
VgDcKTtqFsuBEgr5,204.6211111111111,52.57677063549565,832.0,0.0,0.0,Very Low Risk
Haxt8yKUzyqKHzcO,26.817222222222213,7.97673219657948,831.0,0.0,0.0,Very Low Risk
sG3P0d211HEF2QqS,65.73055555555557,13.513828417466753,811.0,3.0,0.0,High Risk
arl4IPHT2p52Ix1f,53.331666666666685,10.335046173663896,763.0,39.0,0.0,High Risk
bRe0tYxnUkZacDKK,38.42833333333333,7.85306702917439,693.0,67.0,0.0,High Risk
1YA9iFNBgETbn4yP,204.6211111111111,52.57677063549565,844.0,0.0,0.0,Very Low Risk
1rVvOYzMYp9n3MoE,45.21166666666668,9.685216296287985,790.0,6.0,0.0,High Risk
3I7SkMbasgA4vpc3,53.77166666666667,10.302022788239782,715.0,0.0,0.0,Low Risk
F5QnyVKZTejaxNQl,50.86055555555557,10.823104084602708,,,,Watchlist
QPldfcbOA5IjGRHF,143.18555555555554,27.66876200428334,824.0,60.0,0.0,High Risk
tWoh7tqbzbG7sOsD,30.875000000000007,6.300336358901335,,,,Watchlist
RBJHH6eqzLfMqqn8,70.21999999999998,16.631100915064486,758.0,26.0,0.0,High Risk
gdPaW51WBThyXSns,204.6211111111111,52.57677063549565,721.0,0.0,0.0,Very Low Risk
B9lDtwIdvlNsBe3H,31.673888888888897,6.470062404362099,589.0,88.0,0.0,High Risk
BVgLEtrDO1Jp4UnN,41.0961111111111,8.601887028874325,,,,Watchlist
6jcIaM80xJL4nOKU,204.6211111111111,52.57677063549565,,,,Watchlist
mXVu27fBTanG4Uir,204.6211111111111,52.57677063549565,,,,Watchlist
8sKr9Io47tI0YFM1,28.326111111111107,5.790175389895511,639.0,1.0,0.0,High Risk
Rq3W6UfErTB4XKN1,54.013888888888886,10.03661012545857,664.0,63.0,0.0,High Risk
0HJO20HK4apPqg13,68.42722222222223,13.547848887447934,639.0,83.0,0.0,High Risk
TM5D4jjZp0yAcrfT,204.6211111111111,52.57677063549565,782.0,0.0,0.0,Very Low Risk
t95yBFJgmm5l9B7a,64.46222222222221,16.6461122666757,646.0,8.0,1.0,High Risk
XQeI8BV9jqiCd8Uw,13.616111111111115,3.667214263922458,792.0,0.0,0.0,Very Low Risk
gQdOgKPUBauRPxth,105.19388888888889,29.09414963202151,,,,Watchlist
cuteEQ4ZHrgygyFP,31.703333333333333,6.653469683069835,817.0,0.0,0.0,Very Low Risk
QQNMJe2oh7fps2AJ,39.58333333333333,8.714706299259484,662.0,36.0,0.0,High Risk
PN8CpgxzmVGt7FMb,204.6211111111111,52.57677063549565,598.0,1.0,0.0,High Risk
NteUOaWyghVqZ4MC,31.994999999999997,7.62275714361859,745.0,52.0,0.0,High Risk
wooiwz7oVbJ3dgoe,204.6211111111111,52.57677063549565,820.0,0.0,0.0,Very Low Risk
3TK5UzDRq224NYWE,204.6211111111111,52.57677063549565,764.0,0.0,0.0,Very Low Risk
npZcqD5EARwElxMP,37.815555555555555,7.458964777739306,718.0,25.0,1.0,High Risk
1k7V9Jnpiyrcs6J2,204.6211111111111,52.57677063549565,734.0,0.0,0.0,Very Low Risk
72gEt9T04wuPduV3,204.6211111111111,52.57677063549565,819.0,0.0,0.0,Very Low Risk
w7091fuN6ognECz4,72.46833333333332,11.303346849495508,,,,Watchlist
VcpaVoGRTczmbes4,105.88222222222225,14.555926448400385,832.0,6.0,0.0,High Risk
cpyEAlNBSJQ1dD7l,41.73166666666667,9.325270063901952,604.0,12.0,1.0,High Risk
LLi2Hjx3NGBBu0lj,12.907222222222222,3.1927156162953114,550.0,1.0,0.0,High Risk
PUP3LaigAhUOAac1,35.67444444444445,7.419777404479607,745.0,33.0,0.0,High Risk
MsKdAZe7qMWCnunT,204.6211111111111,52.57677063549565,734.0,0.0,0.0,Very Low Risk
1YfbN8n1l3ZSSEHZ,21.832222222222228,4.748258573111218,798.0,0.0,0.0,Very Low Risk
YQxnuV5ns1rkhmmB,40.719444444444434,8.599331350355248,,,,Watchlist
EEXkA6gExuJ9RhqN,16.768888888888892,3.5651827589304825,692.0,5.0,0.0,High Risk
L4DVfwb8YcwBiCNK,87.1361111111111,16.40375177275681,795.0,2.0,0.0,High Risk
wPA5FmUN2yL9Ggmb,63.734444444444435,12.321115888263778,784.0,3.0,0.0,High Risk
9K28cjHkpq2c0B0N,39.80166666666668,8.842674768350554,,,,Watchlist
wpv4H4xvtrK1SLZ2,573.5011111111108,108.8975106337249,790.0,34.0,1.0,High Risk
ufaHfZAQMuWH8Gfy,204.6211111111111,52.57677063549565,804.0,0.0,0.0,Very Low Risk
LIwd3bgEA1zFg6H9,204.6211111111111,52.57677063549565,835.0,0.0,0.0,Very Low Risk
qm1IvGKH2fX9BEyM,204.6211111111111,52.57677063549565,791.0,0.0,0.0,Very Low Risk
EtP1kJRE8zCp4W5M,204.6211111111111,52.57677063549565,665.0,0.0,0.0,Low Risk
vKZp5VPTSJ6EzAtr,50.367222222222225,9.778611597320031,749.0,21.0,1.0,High Risk
b0YvWoFl9fVq7Nsa,83.37500000000003,18.806657222439956,,,,Watchlist
X8GTQ990DUidiilf,46.1888888888889,9.969461540057859,754.0,15.0,0.0,High Risk
q0U7USGwEWIy5Rjk,204.6211111111111,52.57677063549565,805.0,0.0,0.0,Very Low Risk
BziH9mNm1Hnto8E8,262.2411111111111,59.03223395528611,695.0,40.0,0.0,High Risk
TTPZGbqhJtVqFoHk,204.6211111111111,52.57677063549565,653.0,0.0,0.0,Low Risk
MHuDe5zEQbFcY74P,204.6211111111111,52.57677063549565,,,,Watchlist
MXnmzEcp9q4CVJkf,27.78611111111111,5.592395192306074,,,,Watchlist
8BMpVHLlgKjBhu7T,108.54055555555553,30.515090668335432,821.0,0.0,0.0,Very Low Risk
vhIdhRJztcGfwbR5,75.47555555555557,15.72760825548209,772.0,71.0,0.0,High Risk
BESPNTKD7KziFthT,31.975000000000005,6.384005980020788,812.0,9.0,0.0,High Risk
Ohf2XHVYB66OUGCR,21.627222222222215,6.291439380390165,654.0,18.0,0.0,High Risk
ZAD4xP5kyOvK9p2F,204.6211111111111,52.57677063549565,801.0,0.0,0.0,Very Low Risk
X5lOEgDAJ9B2JfMN,38.37499999999999,7.862556274931873,,,,Watchlist
06XUbE6DSRYlSISq,25.246111111111098,5.455985530092172,,,,Watchlist
gfjFngIlJK9fYy7A,143.00611111111118,50.79747853155114,825.0,0.0,0.0,Very Low Risk
WkUymTjvomedqW5e,15.012777777777778,3.773174362687448,625.0,2.0,0.0,High Risk
qWRvFBYUV6e2DPcr,42.81333333333331,9.78773001382493,737.0,24.0,0.0,High Risk
Srkf0zKIaQSB92gS,204.6211111111111,52.57677063549565,699.0,0.0,0.0,Low Risk
K5EHU4EXV1R8TeMR,31.865000000000002,6.279443821381186,530.0,95.0,3.0,High Risk
UUYE8ey2qxrWmuuC,529.9438888888889,118.49577233157949,700.0,20.0,0.0,High Risk
hjjsd5ZZ6e3SVK5l,44.180555555555564,10.399057916732435,741.0,77.0,0.0,High Risk
E9CSVhffCcx5c18w,56.239444444444445,30.171545705539152,830.0,45.0,0.0,High Risk
ivUYbXL6tP07hKDH,66.7233333333333,21.67198272641702,691.0,6.0,0.0,High Risk
f4Y92coqLoGEM2XD,60.40333333333334,11.288349538090925,824.0,74.0,0.0,High Risk
dTbjpeDuwPKWO3XP,204.6211111111111,52.57677063549565,,,,Watchlist
ZL92aYWzpOfvyqmg,210.75888888888883,43.69758896147191,715.0,10.0,0.0,High Risk
fpfYGIGDrnkW8HhJ,26.24388888888889,5.4715963246450565,606.0,53.0,0.0,High Risk
r3HGsFzA8fqPk9kt,46.19333333333332,12.917585368973022,682.0,58.0,0.0,High Risk
dDSZvmUel5uDfwPi,32.622777777777785,8.12773885461934,688.0,72.0,0.0,High Risk
lMK1ZNV4zfJktVaJ,60.64444444444447,41.888167109469585,635.0,36.0,1.0,High Risk
9DEIknOXJKVLwMq1,60.765,17.70774381948391,840.0,27.0,0.0,High Risk
Wn6vu1spqbVunPnj,27.30111111111111,5.897816035358182,712.0,89.0,0.0,High Risk
m9aDReVTYFIywWxX,15.827222222222218,3.3839096872171144,757.0,4.0,1.0,High Risk
ft6iX1yppJbVeBC9,18.99944444444445,4.723125177031464,586.0,70.0,0.0,High Risk
fZ5y7tN2BhqH1GcW,204.6211111111111,52.57677063549565,696.0,0.0,0.0,Low Risk
kFYzyTcWfTvd9Tn7,69.30722222222221,15.12572246424479,689.0,27.0,1.0,High Risk
jxiCOxE9zL0jV9ox,204.6211111111111,52.57677063549565,,,,Watchlist
Y4Gxjn6XYPWthHPc,159.0166666666666,22.088963174346752,808.0,1.0,1.0,High Risk
18oGkhtBvvvg6V25,204.6211111111111,52.57677063549565,,,,Watchlist
QXNyBijfNh5Jpoiw,204.6211111111111,52.57677063549565,,,,Watchlist
bkDaGOBJs6HZMCxx,204.6211111111111,52.57677063549565,696.0,80.0,0.0,High Risk
rl7kXIDyp3Rtawp2,204.6211111111111,52.57677063549565,838.0,0.0,0.0,Very Low Risk
V0HofcGgglCSGDXu,204.6211111111111,52.57677063549565,642.0,33.0,0.0,High Risk
eTHs0ciG4bC3mAzH,204.6211111111111,52.57677063549565,678.0,40.0,0.0,High Risk
b1SIEtLJXWgMFHQX,204.6211111111111,52.57677063549565,645.0,14.0,0.0,High Risk
X8dZvqa6icdhJsPe,204.6211111111111,52.57677063549565,,,,Watchlist
6opOtQ6oWuA1VfN5,204.6211111111111,52.57677063549565,725.0,72.0,0.0,High Risk
GiJlmIWCzcvtcpkj,204.6211111111111,52.57677063549565,651.0,100.0,0.0,High Risk
PFphE79mYTkXKwFV,204.6211111111111,52.57677063549565,628.0,0.0,0.0,Watchlist
lF7D3HkpI3TQFazM,111.52222222222218,32.40691403272121,727.0,5.0,0.0,High Risk
pwOBv2TqQUCp2ECv,204.6211111111111,52.57677063549565,832.0,1.0,0.0,High Risk
dWebpwKKxn9gnnrG,204.6211111111111,52.57677063549565,,,,Watchlist
aq5eApn9CZnrnvLS,204.6211111111111,52.57677063549565,813.0,0.0,0.0,Very Low Risk
W2XJ4HuI7hhPVs48,204.6211111111111,52.57677063549565,699.0,11.0,0.0,High Risk
WVLkcC7JkszccPlJ,200.42277777777772,35.61418782147091,720.0,7.0,0.0,High Risk
446JRXMObHRJ8vvF,204.6211111111111,52.57677063549565,,,,Watchlist
mDNAkZ5JIk68Xqwd,204.6211111111111,52.57677063549565,706.0,22.0,0.0,High Risk
4gCKkvoSHRVcR8WM,204.6211111111111,52.57677063549565,,,,Watchlist
oBjKwELJk2u9xV9E,204.6211111111111,52.57677063549565,626.0,48.0,0.0,High Risk
m2Bc7tkgfqTjwbDy,204.6211111111111,52.57677063549565,762.0,21.0,0.0,High Risk
bBCRGMFmHfrmFolm,204.6211111111111,52.57677063549565,682.0,46.0,0.0,High Risk
QV49qhHHcp5BnFfq,204.6211111111111,52.57677063549565,769.0,19.0,0.0,High Risk
4Gk7XShZqyytRKWA,204.6211111111111,52.57677063549565,,,,Watchlist
Y62Jjcj4EM12rhV1,204.6211111111111,52.57677063549565,,,,Watchlist
V6o7eeG3FcauSDAC,204.6211111111111,52.57677063549565,,,,Watchlist
QY5p7FYS1IH5bKoJ,204.6211111111111,52.57677063549565,609.0,13.0,0.0,High Risk
Ta5JBkZN3zh64mMu,204.6211111111111,52.57677063549565,,,,Watchlist
MGIOLGiEcRtynOwv,204.6211111111111,52.57677063549565,706.0,0.0,0.0,Low Risk
xC0ThARwjSdFTs2t,204.6211111111111,52.57677063549565,650.0,0.0,0.0,Low Risk
NLaSa2zjZYmI4CAV,204.6211111111111,52.57677063549565,,,,Watchlist
WlK8aeNS9vPQAkOn,204.6211111111111,52.57677063549565,670.0,56.0,0.0,High Risk
eoAQT289nAWNSvmg,204.6211111111111,52.57677063549565,603.0,96.0,0.0,High Risk
7mA6W6ev08IK2VZx,204.6211111111111,52.57677063549565,637.0,51.0,0.0,High Risk
4jB7rs3yXaIMx2ex,204.6211111111111,52.57677063549565,655.0,39.0,0.0,High Risk
eEyJRfiok1QMFmc0,204.6211111111111,52.57677063549565,791.0,0.0,0.0,Very Low Risk
WH15UEKSWdbSzdE2,204.6211111111111,52.57677063549565,625.0,15.0,0.0,High Risk
T9KLO5dTGo7YPERn,204.6211111111111,52.57677063549565,,,,Watchlist
j8oHp9bs5aAKzLf1,204.6211111111111,52.57677063549565,716.0,3.0,0.0,High Risk
uXP7KRrTqpQiqN1l,204.6211111111111,52.57677063549565,,,,Watchlist
a75vBRplK8kHNCbG,204.6211111111111,52.57677063549565,697.0,5.0,0.0,High Risk
ZENBBBhubcCwPPPk,204.6211111111111,52.57677063549565,,,,Watchlist
ddNJGNdVpr41NAP9,204.6211111111111,52.57677063549565,800.0,16.0,0.0,High Risk
8TyoHZdvWLhMXp0c,204.6211111111111,52.57677063549565,648.0,0.0,0.0,Watchlist
iKu6TCpehvx4nZxv,204.6211111111111,52.57677063549565,721.0,1.0,0.0,High Risk
K2c6b8aRAFUi4Swg,204.6211111111111,52.57677063549565,699.0,100.0,0.0,High Risk
drqcGkz9zkLkKZIG,204.6211111111111,52.57677063549565,,,,Watchlist
Ssi2HFZN4N0ADjHH,204.6211111111111,52.57677063549565,,,,Watchlist
bR2FpYut69Vi1LPB,204.6211111111111,52.57677063549565,796.0,49.0,0.0,High Risk
nkGXfXtnrnmIz7FS,204.6211111111111,52.57677063549565,812.0,1.0,0.0,High Risk
1lyzsCZEBtIQJoQe,204.6211111111111,52.57677063549565,777.0,25.0,0.0,High Risk
2imQ2Hia0WhkIKdL,204.6211111111111,52.57677063549565,656.0,0.0,0.0,Low Risk
IjbOZfso3NUDvGyK,204.6211111111111,52.57677063549565,753.0,38.0,0.0,High Risk
kAingOyC0V3Dv4sA,204.6211111111111,52.57677063549565,850.0,0.0,0.0,Very Low Risk
cLtdyW9IN9SS7dFn,204.6211111111111,52.57677063549565,692.0,44.0,0.0,High Risk
pJHHIwldPfgJ8u7G,204.6211111111111,52.57677063549565,,,,Watchlist
FZG7JQqi0q62MiTA,204.6211111111111,52.57677063549565,837.0,54.0,0.0,High Risk
R1Q5jbARE3w8fKqr,204.6211111111111,52.57677063549565,649.0,26.0,0.0,High Risk
peYvLsx5rswbwX7x,204.6211111111111,52.57677063549565,621.0,77.0,0.0,High Risk
rylZmV3wlrexYblD,204.6211111111111,52.57677063549565,801.0,0.0,0.0,Very Low Risk
qGL4xnQbw51doTBL,204.6211111111111,52.57677063549565,789.0,31.0,0.0,High Risk
MUNgmG0fvNQNQD3z,204.6211111111111,52.57677063549565,663.0,0.0,0.0,Low Risk
xTFkzggJkGyjXKUR,204.6211111111111,52.57677063549565,670.0,37.0,0.0,High Risk
oqzWlyMNGBII4K3X,204.6211111111111,52.57677063549565,787.0,12.0,0.0,High Risk
MiCmWOAi81eEo9Sj,204.6211111111111,52.57677063549565,,,,Watchlist
qTFuc1DB55djcg83,204.6211111111111,52.57677063549565,729.0,94.0,0.0,High Risk
24cXHezB9q0k4fXi,204.6211111111111,52.57677063549565,721.0,100.0,0.0,High Risk
CKl3mSffGYIBpsJu,204.6211111111111,52.57677063549565,790.0,0.0,0.0,Very Low Risk
4uaIKuF1PaHNnckF,204.6211111111111,52.57677063549565,818.0,50.0,0.0,High Risk
O63JI7SO4LzeZLZR,204.6211111111111,52.57677063549565,,,,Watchlist
x8YIuouDO0OaXSuQ,204.6211111111111,52.57677063549565,832.0,0.0,0.0,Very Low Risk
aMeP9U2H57Z86utG,204.6211111111111,52.57677063549565,667.0,12.0,0.0,High Risk
q2gGNXYTkoI5PxTw,204.6211111111111,52.57677063549565,711.0,50.0,0.0,High Risk
8g9qD0DJUZGbdFJ8,204.6211111111111,52.57677063549565,743.0,0.0,0.0,Very Low Risk
GpltHQ4KfSUISwxb,204.6211111111111,52.57677063549565,650.0,36.0,0.0,High Risk
yjAnYW3UmMXtoabO,204.6211111111111,52.57677063549565,801.0,1.0,0.0,High Risk
JQWErcReorrnDDdL,204.6211111111111,52.57677063549565,644.0,39.0,0.0,High Risk
p2fYXRnsDNrkzfrY,204.6211111111111,52.57677063549565,658.0,8.0,0.0,High Risk
QVXVIVXJYYSJFy1b,204.6211111111111,52.57677063549565,805.0,2.0,0.0,High Risk
p6rqsIxZq9Ji2OwB,204.6211111111111,52.57677063549565,707.0,0.0,0.0,Low Risk
aU2uS9ybnmDzF311,204.6211111111111,52.57677063549565,,,,Watchlist
umwVFqDvUBqcjq33,204.6211111111111,52.57677063549565,826.0,0.0,0.0,Very Low Risk
I3UJyJcZrLnALVT3,204.6211111111111,52.57677063549565,638.0,50.0,0.0,High Risk
k3FloW1wkMExuypn,204.6211111111111,52.57677063549565,837.0,0.0,0.0,Very Low Risk
H4uEfP4WCFXe62SB,204.6211111111111,52.57677063549565,,,,Watchlist
KTGz7uoVyizjrBB4,204.6211111111111,52.57677063549565,781.0,20.0,0.0,High Risk
ggl5etNI6LNfa6up,204.6211111111111,52.57677063549565,753.0,12.0,0.0,High Risk
ObJI8bMN21ryX9x1,204.6211111111111,52.57677063549565,,,,Watchlist
husO34SuYfEuKumv,204.6211111111111,52.57677063549565,673.0,1.0,0.0,High Risk
1SeuUtdlWM4ENMMp,204.6211111111111,52.57677063549565,,,,Watchlist
UwfU2vaFnAMLCvVW,204.6211111111111,52.57677063549565,750.0,0.0,0.0,Very Low Risk
SWwqGQq5H5F0nrlH,204.6211111111111,52.57677063549565,788.0,4.0,0.0,High Risk
4Y3cS6ybyBa2f8gi,204.6211111111111,52.57677063549565,647.0,19.0,0.0,High Risk
vcbReWBSMQzyglg5,204.6211111111111,52.57677063549565,635.0,27.0,0.0,High Risk
e06AG74QDgDxt8Pv,204.6211111111111,52.57677063549565,,,,Watchlist
MSlviJ1BgQcNlKQS,204.6211111111111,52.57677063549565,,,,Watchlist
HAYMhqj6iswvVrjp,204.6211111111111,52.57677063549565,,,,Watchlist
p3eDvmeKw7xQVdwp,204.6211111111111,52.57677063549565,831.0,0.0,0.0,Very Low Risk
ylmnlls8rfcfXJGT,204.6211111111111,52.57677063549565,748.0,27.0,0.0,High Risk
CQXvX53Hzm8SEYsS,204.6211111111111,52.57677063549565,819.0,100.0,0.0,High Risk
I5gZDsf57PkRdJSL,204.6211111111111,52.57677063549565,639.0,49.0,0.0,High Risk
02Vjn2qTRWiGZzjz,204.6211111111111,52.57677063549565,,,,Watchlist
irLQ1rN5Bb4nZSzk,204.6211111111111,52.57677063549565,684.0,13.0,0.0,High Risk
Pp19WKalum0Gyla9,204.6211111111111,52.57677063549565,845.0,84.0,0.0,High Risk
29jR95EoPXgflU3P,204.6211111111111,52.57677063549565,794.0,1.0,0.0,High Risk
xpVDcjysFmlQ4Wc4,204.6211111111111,52.57677063549565,765.0,11.0,0.0,High Risk
Srsm499RiUoM6KJQ,204.6211111111111,52.57677063549565,648.0,41.0,0.0,High Risk
Ep4Cc9iuMWwdQZ59,204.6211111111111,52.57677063549565,766.0,0.0,0.0,Very Low Risk
V9z5zgm3pjxKKgu7,204.6211111111111,52.57677063549565,750.0,0.0,0.0,Very Low Risk
w423Q4a26WJV8cc2,204.6211111111111,52.57677063549565,630.0,12.0,0.0,High Risk
b7fjsmyNiTNKSAvk,204.6211111111111,52.57677063549565,0.0,1.0,0.0,High Risk
rvhzLqdktysxl3L2,204.6211111111111,52.57677063549565,,,,Watchlist
A8WS27c1d84w6LeR,204.6211111111111,52.57677063549565,,,,Watchlist
fX8XESUGFuxp1x06,612.452222222222,233.19380552653558,601.0,56.0,0.0,High Risk
pQ4Qx2xrHdCopqQ6,204.6211111111111,52.57677063549565,819.0,1.0,0.0,High Risk
c4Oevo42EzyfQcvI,204.6211111111111,52.57677063549565,642.0,90.0,0.0,High Risk
BI2wXTgHBr1MVKqL,204.6211111111111,52.57677063549565,752.0,3.0,0.0,High Risk
iJZQPcPn0qXCpc0E,204.6211111111111,52.57677063549565,764.0,0.0,0.0,Very Low Risk
96w8gmdrrZzCQVNp,204.6211111111111,52.57677063549565,810.0,0.0,0.0,Very Low Risk
FHNlEbev9xKI94Jz,204.6211111111111,52.57677063549565,820.0,0.0,0.0,Very Low Risk
kQWoF1t5AdaWVr9P,204.6211111111111,52.57677063549565,820.0,32.0,0.0,High Risk
68A062npn9oCwgCm,204.6211111111111,52.57677063549565,,,,Watchlist
TvuT6bkVrUyKU69v,204.6211111111111,52.57677063549565,,,,Watchlist
0ZRbGoHMEIwx3Hze,204.6211111111111,52.57677063549565,,,,Watchlist
hXKq2g3RV6evH9ZZ,204.6211111111111,52.57677063549565,797.0,0.0,0.0,Very Low Risk
9WPaCjSaeqZm55gB,204.6211111111111,52.57677063549565,613.0,37.0,0.0,High Risk
wqhrj8Gme3wCaLpB,204.6211111111111,52.57677063549565,707.0,5.0,0.0,High Risk
XZid5cMTzfbb3lar,204.6211111111111,52.57677063549565,637.0,67.0,0.0,High Risk
koywPPcCIaaY40pZ,204.6211111111111,52.57677063549565,812.0,47.0,0.0,High Risk
dhwdf865TCQG96UX,204.6211111111111,52.57677063549565,592.0,50.0,0.0,High Risk
dQLOlbD0auYigq8y,204.6211111111111,52.57677063549565,763.0,11.0,0.0,High Risk
UHWaNmDcppG0Hksv,204.6211111111111,52.57677063549565,745.0,7.0,0.0,High Risk
kgQLW4ww4Oups0Q8,204.6211111111111,52.57677063549565,811.0,0.0,0.0,Very Low Risk
u4UqGQ2Kwgb3v5ae,204.6211111111111,52.57677063549565,783.0,43.0,0.0,High Risk
2ny9FSjSn5IdnP3E,204.6211111111111,52.57677063549565,707.0,5.0,0.0,High Risk
lmO96CW6k7QCmoEE,204.6211111111111,52.57677063549565,718.0,98.0,0.0,High Risk
9zLOt5hVeAvQKpH6,204.6211111111111,52.57677063549565,,,,Watchlist
hExeCfB4C4xf9B6N,204.6211111111111,52.57677063549565,,,,Watchlist
mJtHshkYAvOyYsQC,204.6211111111111,52.57677063549565,,,,Watchlist
DDi3po07sasfBxe5,204.6211111111111,52.57677063549565,676.0,6.0,0.0,High Risk
hSKpsagUnDmKjMib,204.6211111111111,52.57677063549565,0.0,0.0,0.0,High Risk
og8dwOBdSWC37RMW,204.6211111111111,52.57677063549565,831.0,58.0,0.0,High Risk
2LtPd4mD6wtT9U7t,204.6211111111111,52.57677063549565,,,,Watchlist
ZwvWCISGiuFfqwVh,30.182222222222226,3.3642437408297905,815.0,1.0,0.0,High Risk
ciQgn4IhTLeeq9by,65.05888888888889,11.734667036499857,740.0,1.0,0.0,High Risk
y8dftfbyJDYeGztP,204.6211111111111,52.57677063549565,730.0,48.0,0.0,High Risk
YhfeIQzI0dNn2H67,204.6211111111111,52.57677063549565,,,,Watchlist
F80E6wNiqLxZXaMF,204.6211111111111,52.57677063549565,648.0,0.0,0.0,Watchlist
B1JEr8Mf6dlj9SYr,204.6211111111111,52.57677063549565,662.0,33.0,0.0,High Risk
Ipyof5GNa72ViU6b,204.6211111111111,52.57677063549565,,,,Watchlist
nS164Zb1BPrVcR4s,204.6211111111111,52.57677063549565,745.0,0.0,0.0,Very Low Risk
gTe4614gtKxDpbQS,204.6211111111111,52.57677063549565,837.0,15.0,0.0,High Risk
R2x01XrUVdSgeMxx,204.6211111111111,52.57677063549565,652.0,0.0,0.0,Low Risk
jDo3JNYEgTsflvPp,204.6211111111111,52.57677063549565,801.0,36.0,0.0,High Risk
IL8PXKZkDnVWUxtQ,204.6211111111111,52.57677063549565,,,,Watchlist
CMEDsfqnKLv0Yf7p,204.6211111111111,52.57677063549565,701.0,10.0,0.0,High Risk
SzODOf8sCqkN0lgl,204.6211111111111,52.57677063549565,599.0,89.0,0.0,High Risk
WETJ9cqYh0qlvJla,204.6211111111111,52.57677063549565,752.0,14.0,0.0,High Risk
WyZ9dgDb2uc8x8Iv,204.6211111111111,52.57677063549565,,,,Watchlist
z6aXCdvm6iR0tMY6,204.6211111111111,52.57677063549565,,,,Watchlist
