current_account_nbr,credit_risk_category,avg_q4_spend,cu_crd_line,recommended_credit_line_increase
q7RPjNDE6EqXLteA,High Risk,85.71444444444447,2000.0,No Increase
0F8b6Tqf2xNQH0ck,High Risk,26.925555555555555,5000.0,No Increase
yOaKJOUVohdmu7qi,High Risk,28.39555555555555,2300.0,No Increase
kJU1zJ6kQKF84mWt,High Risk,76.32111111111112,7000.0,No Increase
hamwW2B7JkSdNIyX,Very Low Risk,19.28666666666666,7000.0,350.0
VUIHrdZIu77OTDzG,Very Low Risk,152.51611111111117,15000.0,750.0
WXxZhQzxOmwhisXi,Watchlist,204.6211111111111,,Data Missing
qCyRHQE0BLyVCyqq,High Risk,50.48666666666666,400.0,No Increase
cR6toQhXnxcGAq3O,High Risk,66.46222222222224,9300.0,No Increase
GiuEGDcNCdwIFALc,High Risk,15.103888888888893,2100.0,No Increase
wz93rFj7bT7iqp3e,High Risk,79.19611111111114,2100.0,No Increase
6nfT1mVbPddrRLjl,High Risk,14.776666666666667,2300.0,No Increase
NSaJtawRMIRSxBME,High Risk,53.93555555555557,8000.0,No Increase
TPjaQXCKn2mmRgTP,High Risk,53.49666666666669,3500.0,No Increase
kJTc9gSsEgRUS0er,Watchlist,204.6211111111111,,Data Missing
jKA1etUjTBkXSZd6,Low Risk,204.6211111111111,1500.0,75.0
LDznpDv9ZEh20gOe,Very Low Risk,36.34833333333333,3000.0,150.0
QLQyFvHjvC9sRebu,High Risk,204.6211111111111,2800.0,No Increase
eLTz765kSMnGYMky,High Risk,54.18833333333333,5500.0,No Increase
uuqAdFR3hfoghBz4,High Risk,597.4594444444442,7200.0,No Increase
xJQWxtklz6Al3mGL,High Risk,49.11888888888888,1000.0,No Increase
8fD9hfTng2BGW8Mj,High Risk,252.99333333333345,3000.0,No Increase
GLPit0fm6wKSdXVu,High Risk,26.04888888888889,9000.0,No Increase
wcJeKFPcdsUhVdAX,High Risk,43.882777777777775,8000.0,No Increase
ffrWnjMbJaysM6bR,Very Low Risk,204.6211111111111,4500.0,225.0
pne7FaiikpWQqkBH,High Risk,62.51666666666669,7300.0,No Increase
yBQBfvJeqCLrnN5c,Very Low Risk,20.142777777777773,13000.0,650.0
4PjfrzUx4HqNmBKK,High Risk,40.82055555555556,8000.0,No Increase
hcLvUr7vQdK75wNG,High Risk,110.1322222222222,8000.0,No Increase
buERLCf5FmkP5lN1,High Risk,19.945000000000007,1200.0,No Increase
HDY9AYHK0MYFoDOZ,High Risk,1078.5672222222215,10000.0,No Increase
9rAgUfiiJ52O2VSL,High Risk,110.08055555555556,10800.0,No Increase
3nfQON0kxkPk5hmK,High Risk,55.22388888888889,4400.0,No Increase
hphUv2zzCTCuBWrA,Very Low Risk,10.844444444444443,5000.0,250.0
AhwaP46rD7iu8KO0,High Risk,43.86555555555554,4200.0,No Increase
E3xog9mH1SgcVONO,High Risk,34.42499999999998,2300.0,No Increase
6JDJjFGoSg53fyWZ,High Risk,143.65944444444443,2000.0,No Increase
FIktbNM95vtTm4jR,High Risk,49.88166666666668,3000.0,No Increase
gGpum3vljKOLWbeM,High Risk,21.890000000000004,750.0,No Increase
RryuBEPx3W79CrjP,High Risk,40.963888888888896,2000.0,No Increase
XtYw0OoTW9iGYyyH,High Risk,28.30111111111112,3000.0,No Increase
zIf1LYV2en51uJTV,High Risk,13.799444444444449,5500.0,No Increase
xpW2l17XviPhR3OU,High Risk,29.732222222222237,8000.0,No Increase
0OnXNnWwg2gnMXt9,High Risk,25.816111111111116,1000.0,No Increase
jR5phuRrJdxw1FJu,Very Low Risk,483.0661111111112,9000.0,450.0
hwh7Z5U1ps2s4k8g,High Risk,43.60611111111111,3800.0,No Increase
9v3QITfBAzgjiO7L,High Risk,39.818888888888885,1200.0,No Increase
BLl25q0B6cSmxYHT,High Risk,225.76999999999992,4500.0,No Increase
Rpnk4XTlXiHiIfGr,Very Low Risk,14.231666666666664,8000.0,400.0
ebr7gjpOWXZHvLSZ,High Risk,48.86555555555557,5050.0,No Increase
C4qm0GGZjjXp5yBI,Low Risk,204.6211111111111,3400.0,170.0
IgRpxj0FYvPCBw4d,High Risk,34.71944444444445,500.0,No Increase
ytsBn7lUXYvC2b6B,Very Low Risk,204.6211111111111,6000.0,300.0
tT2JzIJIodvaDlda,Very Low Risk,75.02722222222219,5000.0,250.0
qBOLEgayFmBK0sct,High Risk,37.215555555555554,400.0,No Increase
W0FpKEGfHEot1Thy,High Risk,74.66111111111113,9000.0,No Increase
EkZMJSqz8nAcx42q,Watchlist,204.6211111111111,,Data Missing
jAwdQs1P6wH3Aqf5,High Risk,204.6211111111111,1600.0,No Increase
P1WNzWOhHLpzXtqq,High Risk,124.09,3300.0,No Increase
dlOkPKd0kRHf0VfY,High Risk,13.372222222222224,5000.0,No Increase
YW0ZWA6CR1UdoloI,Low Risk,204.6211111111111,5000.0,250.0
6UVQZcF6D3D4SEsa,High Risk,62.814444444444426,10100.0,No Increase
HcQL4dWy4Cv9CTjV,High Risk,63.92111111111112,2500.0,No Increase
smCR28LTR5ujdIuY,Very Low Risk,16.398333333333337,6000.0,300.0
qBCX6TIFPqTVfgR9,High Risk,21.445000000000007,2000.0,No Increase
VL3RLXeiUkETTolZ,High Risk,70.85499999999998,6600.0,No Increase
m4vmfho7ecfMlbya,High Risk,18.543333333333337,2500.0,No Increase
NMz0peFF7KFrKYXz,High Risk,20.20222222222221,1800.0,No Increase
JKNKB2VSQaolOKQo,High Risk,26.067777777777778,500.0,No Increase
f6YeMuFaGVMZqjfE,Watchlist,204.6211111111111,,Data Missing
2dFAaZUKDFNdapAx,High Risk,86.10333333333334,4500.0,No Increase
K0cxiMpMCPJ4VUbS,Watchlist,204.6211111111111,,Data Missing
w7CPjqNREnJTmAeV,Very Low Risk,223.73,15200.0,760.0
HfWxbnQMeBsByoyw,High Risk,95.91944444444442,5500.0,No Increase
breci1YKRGLoL4H5,Very Low Risk,204.6211111111111,5000.0,250.0
sjC9DYChgguTrrgx,High Risk,243.14111111111112,7000.0,No Increase
LZr1WQ106eSgHSss,High Risk,100.41555555555554,2500.0,No Increase
DRom6qyJIMdwpIzO,Watchlist,204.6211111111111,,Data Missing
cCtAmEb8SkX3xamr,High Risk,77.27166666666665,2000.0,No Increase
zTYl9xWJMkwkoPd5,High Risk,39.17444444444445,2400.0,No Increase
XCWJYKFainrK3SIV,High Risk,54.286111111111104,5000.0,No Increase
Yu8VEJXFTH8f24GL,High Risk,51.034444444444425,3000.0,No Increase
Z5EVu4qd67NSB4iO,Watchlist,204.6211111111111,,Data Missing
L0hbmgUr01vlJaEO,High Risk,38.19777777777778,300.0,No Increase
25yoJ1V4deLypp6I,High Risk,40.68722222222222,4500.0,No Increase
woXVTDxJs4fPYCke,High Risk,22.997222222222224,9000.0,No Increase
MftOxJgjrcFyQIKV,High Risk,52.78333333333333,100.0,No Increase
27xvymB6p2aUvanz,High Risk,51.94611111111112,6500.0,No Increase
RKruI37ag3jVVBnl,High Risk,35.32388888888888,1000.0,No Increase
CaXVhqNSrH7gjOYh,High Risk,77.95444444444448,800.0,No Increase
o5NN86TmApp0C1c7,High Risk,44.50444444444445,2000.0,No Increase
iRrYT0FYB5NlSrGu,High Risk,165.79999999999998,5000.0,No Increase
IYHkNgxpubtaNfD3,High Risk,58.69777777777777,8500.0,No Increase
afV7uPF4LGO68rzN,Very Low Risk,15.441111111111114,15000.0,750.0
staCAaVF9t22WK9h,High Risk,29.889999999999997,800.0,No Increase
55jlJsKy1iShxXIi,High Risk,31.10444444444444,3000.0,No Increase
eol4c1VerIYaV7j2,High Risk,32.19555555555556,2400.0,No Increase
ymkRDAVL2YyShEEQ,High Risk,85.34499999999997,5000.0,No Increase
vsVkI2UmeuNrQzJ4,Watchlist,14.886111111111113,,Data Missing
bRkgLDgm0eqeDXD8,High Risk,13.986111111111116,1000.0,No Increase
cdQnQHa5a7XJQzDD,High Risk,97.38777777777776,4000.0,No Increase
Z47QHMz3V3Ayz6H7,Low Risk,56.01222222222223,1200.0,60.0
aQVa9Ht7f2WLHHLj,Very Low Risk,30.601666666666677,3000.0,150.0
SrjIn5EUu2dmYjS4,High Risk,335.1677777777776,4000.0,No Increase
ApuY07jQt7bNalEo,Watchlist,204.6211111111111,,Data Missing
VO7TxX8TcWZsxPdx,High Risk,204.6211111111111,10200.0,No Increase
7IBNMgoTbvwsBmkt,Watchlist,204.6211111111111,,Data Missing
18aDNHXsJkgn87UG,Very Low Risk,14.371111111111112,6500.0,325.0
d5Hspeuoi1Jo67xe,High Risk,56.70388888888887,4800.0,No Increase
fjU9x1oycP2yskmN,High Risk,26.07777777777777,1800.0,No Increase
74Tb8Jkg5EinXGxv,High Risk,44.1861111111111,2000.0,No Increase
YojmdssT7YY5Dpi1,High Risk,40.17166666666668,5037.0,No Increase
MeLsSxRERnAxCZV8,High Risk,61.47277777777779,7000.0,No Increase
ymoMThbVh9ReicOZ,High Risk,61.97722222222222,1100.0,No Increase
ZZ7JYCnzSpFwrvNE,High Risk,15.968333333333328,8000.0,No Increase
v26W8Ccc7x0AL4Nf,High Risk,204.6211111111111,3000.0,No Increase
iwqd8kK6dDYaltnj,High Risk,21.63166666666666,7000.0,No Increase
IxaAqq5x422AsF2n,High Risk,31.705,1800.0,No Increase
Krm1BGlllbz10INv,High Risk,13.36444444444444,2300.0,No Increase
fOZnQ5YEmot2ULuQ,High Risk,31.143888888888892,2600.0,No Increase
xKbPLleNhLb2eIp4,High Risk,93.56555555555556,9000.0,No Increase
LqkYXFpQf8Z4L8FB,High Risk,86.32611111111109,3200.0,No Increase
t3SgbD0cOzgZBwmW,Very Low Risk,204.6211111111111,5000.0,250.0
21RYVlTvwjzivZT7,High Risk,58.00444444444444,2500.0,No Increase
6Gweh1fm4jRvWeG1,High Risk,21.625,2037.0,No Increase
132EL4YAwGLj1rp1,Watchlist,204.6211111111111,7000.0,Banker Decision
Tyn3l8TPWrwth8sX,High Risk,153.37222222222223,4500.0,No Increase
IHy2YYCUWQMZejIO,Low Risk,23.117777777777786,6000.0,300.0
KQfM53bYAEzt1nMM,High Risk,29.673888888888897,3200.0,No Increase
hTCIuOvEG7NyLlqk,High Risk,988.4505555555554,11000.0,No Increase
x7yH4YWgfV3b5u43,High Risk,307.25388888888875,6000.0,No Increase
HoP71qGkI5RzkBau,High Risk,25.75500000000001,2100.0,No Increase
V4F3rEXWHRUr6Sso,High Risk,26.958333333333325,1100.0,No Increase
0fwB4xVWhNBavZXb,High Risk,86.93777777777775,9000.0,No Increase
YdrPh3ixWq5QsANk,Very Low Risk,204.6211111111111,13000.0,650.0
6jZXtCEwxVgNNihw,High Risk,32.46055555555555,1000.0,No Increase
jlZFYe3215DDVuso,Watchlist,166.30111111111108,1000.0,Banker Decision
Ufd5eCTv9HA1jXiR,Very Low Risk,21.258888888888887,6500.0,325.0
SgQ1g4gkMq0DYxyj,High Risk,90.2633333333333,3000.0,No Increase
5JdrWfyi1XOMXinb,High Risk,10.611666666666666,1700.0,No Increase
sI3U70Zbmt2M5qKJ,High Risk,59.462777777777774,23000.0,No Increase
TSLUrxF0Ag4opmbl,High Risk,27.298888888888893,3500.0,No Increase
vVpuflMJ7N4LGbS2,High Risk,13.367222222222225,1000.0,No Increase
vyrAsETN5472VFAw,High Risk,86.61666666666665,8000.0,No Increase
ZxqGvSp1VYaQVApy,High Risk,229.37277777777777,8400.0,No Increase
7EMFulv4BviGgq21,Very Low Risk,204.6211111111111,1000.0,50.0
mebzOOEGjk9rrtxD,High Risk,170.25055555555554,6000.0,No Increase
Um7iZ27jyYXTY51X,High Risk,39.19944444444444,500.0,No Increase
28fCo32PDw0hY1Oe,High Risk,32.66333333333335,5500.0,No Increase
n8aruVBqGB4A73Gn,High Risk,36.12166666666665,10000.0,No Increase
LT3CxrULsQWhoepF,High Risk,19.89499999999999,2300.0,No Increase
uSv5eNxO2Aw4dwEs,High Risk,49.477777777777774,1000.0,No Increase
7NGvdD0q2kVGk2NL,Watchlist,204.6211111111111,,Data Missing
AU5KzxrHtQQnBV95,High Risk,147.19333333333338,8000.0,No Increase
jklRiG4sIGayJByj,Very Low Risk,204.6211111111111,3800.0,190.0
cj8IIr78OQlnWGhc,High Risk,204.6211111111111,8000.0,No Increase
5d8Me6ca4x04uVmI,Very Low Risk,204.6211111111111,6000.0,300.0
mBd186WSI0e5wNQX,High Risk,68.11833333333331,6000.0,No Increase
TwgW4SHgaoMCVlRo,Very Low Risk,15.338888888888889,10000.0,500.0
PaoU0zulNH84Mxce,High Risk,36.46666666666667,4000.0,No Increase
1SAn2fFqKWbSFbJy,High Risk,58.77777777777779,2000.0,No Increase
wu1371dYeKm31HBO,Watchlist,204.6211111111111,,Data Missing
TMX3lcAlpcIcnNw0,High Risk,59.12333333333336,9000.0,No Increase
rkH2xY0gqg95aEcX,High Risk,48.40222222222221,7500.0,No Increase
CFLqnLPdCU26CB30,High Risk,51.02388888888888,5500.0,No Increase
Iqec1KKOjLSnGmGt,High Risk,15.893888888888885,6500.0,No Increase
vS1NxH4ABe2ejRwu,High Risk,28.856111111111115,9000.0,No Increase
ci8G397Kf9963oGP,High Risk,23.53555555555556,2500.0,No Increase
AZzXVDOQVrIXVkUJ,High Risk,19.790555555555557,900.0,No Increase
ozcbAM66IZeTScCF,High Risk,63.28222222222222,500.0,No Increase
7wC6ZvdAfSJlpeei,High Risk,83.11055555555556,8000.0,No Increase
fD8VpllU7f6IU1lm,High Risk,144.56388888888895,8000.0,No Increase
9a8dV0cl2xNmW6fX,High Risk,38.18888888888889,700.0,No Increase
Olxla9GJvDim4BAg,High Risk,99.78722222222216,2000.0,No Increase
gczi8S0hs2Ij2jc9,High Risk,40.118333333333325,13000.0,No Increase
72JuY7EgnkK0uJga,High Risk,22.35055555555556,2100.0,No Increase
56ujAp0c5yN3VReH,High Risk,13.488333333333337,5000.0,No Increase
BzjF6QeNYN9bWmqG,High Risk,26.77777777777778,1800.0,No Increase
281QlWrlHap6qNOI,High Risk,80.6427777777778,2100.0,No Increase
MPn7skLjkwL21kzk,High Risk,17.3238888888889,400.0,No Increase
xHM9MQlyTVwGJcIp,High Risk,16.94277777777778,9000.0,No Increase
QJFCOtVt3U3OhuQv,High Risk,30.27111111111111,3600.0,No Increase
RMHOU9n195Nn9kAG,High Risk,36.900000000000006,5000.0,No Increase
P7OVzPFx9gKagAcp,Low Risk,29.30166666666667,6000.0,300.0
Mik5hU1weebwJhZZ,High Risk,39.33055555555556,1500.0,No Increase
M9fpR7rOQXHmCnxZ,High Risk,569.4066666666666,7000.0,No Increase
yFJAhUoaIhhaxpvu,High Risk,318.8294444444445,4000.0,No Increase
phlxmfsIbvdRRD5i,High Risk,23.181111111111107,3200.0,No Increase
UnNLwHunMC95xjT6,High Risk,34.22111111111112,700.0,No Increase
24k5aOHPuffc6IhQ,High Risk,59.91222222222221,13000.0,No Increase
lE18LydNKidUqPyT,Very Low Risk,147.5677777777777,1300.0,65.0
TzqvJakoWX8ZJQrr,High Risk,39.33055555555556,4500.0,No Increase
NM66tM6jSvYdTT9Q,High Risk,21.8061111111111,700.0,No Increase
RW3oAnslrJNml5YH,High Risk,15.411111111111106,2300.0,No Increase
gAPZAf3GMmPH1HjS,High Risk,324.4611111111112,8000.0,No Increase
OxRk7LDh3Cx2dCYk,Very Low Risk,204.6211111111111,13000.0,650.0
RiJHTDaLaZHKFFzU,High Risk,68.70555555555558,15400.0,No Increase
vJECNxN3k2XUirMn,High Risk,25.92277777777777,3000.0,No Increase
jWvLXNNWW4NVIo6g,High Risk,204.6211111111111,1500.0,No Increase
VbxLTwnaBW9vPund,Very Low Risk,26.209999999999997,2800.0,140.0
FHBvoUTk6ZHAOaf3,Very Low Risk,204.6211111111111,12100.0,605.0
vgF593m90P4KgU5t,High Risk,14.876666666666669,2300.0,No Increase
x4jmiKAYVlk8Upq8,High Risk,83.61888888888889,1800.0,No Increase
KtkEg3uoSWZU3sco,High Risk,41.97277777777778,3000.0,No Increase
vXFa3NYqHLxekGCA,High Risk,32.40055555555554,2500.0,No Increase
YH22TZYzNlJDdjF7,High Risk,38.13944444444445,8000.0,No Increase
Jd93VKXA2bXdEmFY,High Risk,14.801666666666664,3500.0,No Increase
aE0bV6P3itRcB5Gn,High Risk,95.55666666666669,8500.0,No Increase
nZMkK3nJyq32a7oT,High Risk,22.69444444444445,1600.0,No Increase
uJnrghQJZExmxNt4,Watchlist,37.27277777777778,1000.0,Banker Decision
AilhvzCRFwtKnB2o,High Risk,28.910555555555558,5000.0,No Increase
Fi5Vh7vGCxRbjgJV,High Risk,99.8627777777778,2200.0,No Increase
L4k1sRO7F1R47KSY,High Risk,79.28999999999995,500.0,No Increase
nw5LVr7Sy946Z30l,High Risk,169.92166666666662,1000.0,No Increase
eNuO495Eca1w9IsO,Very Low Risk,20.53833333333333,3400.0,170.0
jH24XoKuS8LAYthf,High Risk,35.00777777777778,2300.0,No Increase
tblIjl59NUHRRGzz,High Risk,124.20222222222225,7200.0,No Increase
ZhjiGcq0B6zYTu1j,High Risk,60.63611111111113,9000.0,No Increase
wTMCf6wmPnP0HxXv,High Risk,15.449444444444444,1400.0,No Increase
XCoMbrZiY4Ok7vFn,High Risk,21.318333333333324,7500.0,No Increase
0ez2AMrB9HyKP2I2,High Risk,84.90777777777777,7000.0,No Increase
Q6csPBmXcqgejkyw,High Risk,105.55833333333334,6500.0,No Increase
eAHDK6HhiYGjX13A,High Risk,60.565000000000005,12000.0,No Increase
hWt8msxEm13pTWFw,Very Low Risk,69.37000000000002,3800.0,190.0
g3RwTeNt2JdB2yc7,Watchlist,204.6211111111111,,Data Missing
xGJgridsATT6uQrh,High Risk,26.21888888888889,2800.0,No Increase
3hJcpXnkhUx7DBjb,Watchlist,204.6211111111111,,Data Missing
kCuSi1OCwqOgKBW7,Very Low Risk,204.6211111111111,5000.0,250.0
BuevIEcZSZbR4WkJ,High Risk,22.38722222222223,25000.0,No Increase
TC72ccQ0gerV8VJu,High Risk,110.08055555555556,10000.0,No Increase
nzKYC31uIKX1mjs3,High Risk,43.07111111111112,3500.0,No Increase
1OYalYcN05ZpJFP2,Very Low Risk,63.25333333333335,3100.0,155.0
Kd5acRG0ZXTw2hkO,High Risk,77.19277777777775,1900.0,No Increase
ito7Xz5YXZNWcX58,High Risk,16.35722222222223,1500.0,No Increase
nPBvk4Y5ULlrGIlu,Watchlist,26.918333333333333,,Data Missing
oIouiCAo0SXZJHs4,High Risk,51.29055555555553,4500.0,No Increase
pQHcpO1l198S2iNO,High Risk,304.0838888888889,5400.0,No Increase
ZjlYiGp2tkb0VfTo,Watchlist,12.886111111111113,,Data Missing
2BfQ2Lch82qtrdCj,High Risk,57.63666666666667,5500.0,No Increase
B909JfLupeafdToN,High Risk,26.26833333333333,6000.0,No Increase
QtcQgRfYFMGp51Bi,High Risk,52.43055555555553,3000.0,No Increase
MujBABoFNghHG99k,High Risk,618.9261111111111,8800.0,No Increase
1IuwVnyQFQVcsLig,Watchlist,42.15333333333332,,Data Missing
mGKuD0o5kSobzYnR,High Risk,30.800000000000004,2900.0,No Increase
AtZZmFNoCf4uUdyw,Very Low Risk,204.6211111111111,6000.0,300.0
6w3tPe2RhFv8Cuaj,High Risk,175.60277777777773,5100.0,No Increase
izk3wStjIr8GIYGg,Watchlist,204.6211111111111,,Data Missing
DOPeMy7p9Mjbr7XM,High Risk,56.378888888888895,1700.0,No Increase
ChWn3iHwLaa3SleZ,High Risk,473.06222222222215,10000.0,No Increase
DOolGjJFrgtjWQfI,Very Low Risk,204.6211111111111,6000.0,300.0
fmjW3JxFcEYc2FB5,Very Low Risk,70.02777777777777,15000.0,750.0
WPavgeO46yhJ5X7I,Very Low Risk,204.6211111111111,1500.0,75.0
hnh2fNjOTM0SwvPN,High Risk,77.68833333333332,15000.0,No Increase
Sa9sQfc7yr6WrWmL,High Risk,65.60500000000002,12000.0,No Increase
tUZzvu4byGXQB2zF,Very Low Risk,204.6211111111111,524.0,26.2
UCD6GJjUKLgxFg8g,High Risk,30.852222222222224,1000.0,No Increase
SqejhNbMtNZtTm5e,Watchlist,204.6211111111111,,Data Missing
6ntwLvHpzqA9gxvX,High Risk,26.805555555555557,2750.0,No Increase
csyKp946QxaIfvCi,High Risk,55.28833333333333,3000.0,No Increase
wG9ak7lpum2NQmfZ,Very Low Risk,204.6211111111111,6000.0,300.0
vizBytWrEKsIQiQU,High Risk,18.75666666666666,1900.0,No Increase
B174oTPmuSpqL6NL,High Risk,41.97888888888888,750.0,No Increase
WuiOEF1Bfn3UoTCV,High Risk,151.2838888888889,5700.0,No Increase
h79jZ6o32DTTc9Sv,High Risk,42.92722222222222,2500.0,No Increase
NACzRfyiu9j3HWTc,High Risk,30.75944444444444,600.0,No Increase
ryzSyyr6ko0k5qcS,High Risk,326.5238888888888,3850.0,No Increase
UkjVi4xwUyQMwpHx,High Risk,144.2638888888888,5200.0,No Increase
V6PD9UnR7wCi1bnV,High Risk,204.6211111111111,524.0,No Increase
8TrBu75kebTvmbDa,Very Low Risk,204.6211111111111,8200.0,410.0
UxTf1AbXifLQQjV6,Very Low Risk,204.6211111111111,1500.0,75.0
EuewpNIt5c8Kx4Sf,Very Low Risk,204.6211111111111,500.0,25.0
NP46IjcS2PsaM0Aj,Watchlist,85.83055555555552,,Data Missing
ni4IVyPYFFzTu0Z8,Very Low Risk,204.6211111111111,910.0,45.5
DiJwQq9PI30LNIEA,High Risk,12.938333333333333,4300.0,No Increase
egQH7a6gVc97crDk,Very Low Risk,204.6211111111111,1500.0,75.0
MBsc4nPHGwEE1IIw,High Risk,33.05777777777777,1300.0,No Increase
DyFPHrJSUXMjeBVr,Watchlist,19.61777777777777,,Data Missing
sz7V1sk3LymjgKeV,High Risk,27.08888888888889,300.0,No Increase
10HgibQeOMPPirj5,Low Risk,204.6211111111111,1637.0,81.85
kxPDaTq1Dt4wceOI,High Risk,906.145,15000.0,No Increase
PonRhvcxXgTnKs47,Watchlist,78.90777777777778,,Data Missing
7H7g6eMIiQL37Na0,High Risk,38.105,2700.0,No Increase
D9Nv9CFWk59jFz9t,Very Low Risk,204.6211111111111,1500.0,75.0
VvFdcuJ0ixveNrBl,High Risk,72.52944444444445,4200.0,No Increase
V5Y5vcL9tuZ71T13,High Risk,59.77499999999999,2950.0,No Increase
yR25dAiTl0USqKql,High Risk,12.887777777777776,100.0,No Increase
6PKtcK5EgjZ3rEAx,High Risk,43.31888888888888,7500.0,No Increase
E2t7GI8mAkMktWFW,High Risk,26.075000000000003,7500.0,No Increase
ICGw3jknGzENiZR6,High Risk,148.41055555555556,10000.0,No Increase
5JMx600fvsjeLdUD,High Risk,25.60444444444444,12000.0,No Increase
M1jyZdcNRSQZeJ6d,High Risk,83.79611111111112,2000.0,No Increase
GNLqffbslOFEihru,Very Low Risk,204.6211111111111,3200.0,160.0
TdUkPtqtxFFWfmQd,Watchlist,204.6211111111111,,Data Missing
NuZEr8sQCasNuEvm,High Risk,51.91,1500.0,No Increase
StPdZgZdh3IGbhap,Very Low Risk,204.6211111111111,1500.0,75.0
AAXIFBxI7oS4Fcn4,Very Low Risk,204.6211111111111,5000.0,250.0
mIgH3a1KwEgCViWH,High Risk,26.62888888888888,1300.0,No Increase
I9DJzr3ySBgPn06W,Low Risk,204.6211111111111,4500.0,225.0
rGDAymPo6zzKcbJu,Very Low Risk,30.15444444444445,2700.0,135.0
Tpnba0quAQVGvon0,Very Low Risk,204.6211111111111,2400.0,120.0
9baYreJbU6Cnrkfw,Watchlist,204.6211111111111,,Data Missing
mFaetMpYfFK9WC0z,Watchlist,204.6211111111111,200.0,Banker Decision
VVEEunRfvWktkMz8,High Risk,38.68444444444443,1800.0,No Increase
vfRtZ6byw1Bqx3iw,Watchlist,74.74333333333334,,Data Missing
DDwrtgkGSFFgu3wJ,High Risk,45.574444444444445,2500.0,No Increase
b14miW5xvyRqXLDF,High Risk,120.11444444444444,15000.0,No Increase
PVzDt6ikeVbUz4yK,Low Risk,204.6211111111111,4490.0,224.5
rpQvPPN8ZLAyPWsW,High Risk,116.96111111111117,7800.0,No Increase
qJE6bE0sk7SIi6KF,Very Low Risk,204.6211111111111,7500.0,375.0
8j4qkDMmIzK92efc,Low Risk,204.6211111111111,250.0,50.0
OuKYebeiAgegTqfQ,Low Risk,52.89722222222221,1500.0,75.0
IelfFzcQgblIC3yI,High Risk,26.672222222222217,500.0,No Increase
bE7QxNmShBuf816p,Very Low Risk,204.6211111111111,1500.0,75.0
qW5ypsnzUTJwWhI9,High Risk,86.285,8000.0,No Increase
DUNwZWsTw6Br1LPp,High Risk,23.15555555555556,3250.0,No Increase
5HcPICdeerwVdamG,High Risk,31.818333333333328,10200.0,No Increase
ywD6lR4FZoohwUsn,Very Low Risk,38.42777777777778,12000.0,600.0
MlLkXilWXuyWzm3V,High Risk,79.66388888888889,2200.0,No Increase
VqnwUocvQNZX4vYG,High Risk,48.17277777777777,1600.0,No Increase
vC7cWmM34UVTxxNr,High Risk,204.6211111111111,4600.0,No Increase
3Ul5CBSSj28wt6AV,High Risk,573.3027777777779,7500.0,No Increase
UoI1ZKIuQJTyLkXA,High Risk,39.33055555555556,4500.0,No Increase
W59SZ7SdoTSinGnu,High Risk,146.4777777777778,33750.0,No Increase
kLSu2QrYQffMXDGQ,High Risk,21.707222222222224,540.0,No Increase
zjPx2H7Lzlw470Ul,High Risk,67.06444444444445,8800.0,No Increase
VhABzbcrTVZvO7NV,Very Low Risk,204.6211111111111,524.0,26.2
C8ftgWg8erFP6BXL,High Risk,54.406666666666666,1024.0,No Increase
GgNrHEuf4tJbkOQQ,High Risk,22.17388888888889,3000.0,No Increase
cDy8GIRMHrGBCui9,High Risk,25.13444444444445,1160.0,No Increase
yaSeNwXRCqfSjZMf,Watchlist,29.14555555555556,,Data Missing
b93tN2ogQzkDh4Kl,Very Low Risk,15.66111111111111,35000.0,1750.0
EHVCQaV1Cx1d2OP6,High Risk,296.0755555555556,10900.0,No Increase
V9mBuxsOUc0h8dJI,High Risk,170.82000000000005,13000.0,No Increase
kmm2BiisLRCNWd1q,Very Low Risk,204.6211111111111,2500.0,125.0
703a4ICTXDtTMk72,High Risk,261.87166666666667,12000.0,No Increase
Q6U9tEUmcr5rUIof,Very Low Risk,29.36777777777779,7000.0,350.0
l0IQo8x3p6C3nhgi,High Risk,48.99222222222223,1310.0,No Increase
sv2TWiCqwwgYQEFQ,Very Low Risk,204.6211111111111,1500.0,75.0
cr8O5tZ8OX2p2GpR,High Risk,140.85222222222225,4600.0,No Increase
KJeIvpPbz2dGQk5a,Low Risk,204.6211111111111,1200.0,60.0
A1QPe5q34ZgKaxGA,High Risk,22.32333333333333,6300.0,No Increase
pEAOFM8RTtGJLcBT,Very Low Risk,204.6211111111111,1500.0,75.0
Wo2zkdUi5yiZIp0r,Very Low Risk,204.6211111111111,4900.0,245.0
kIiO4LFBbd0OaDpD,High Risk,91.58333333333331,4950.0,No Increase
AM4lgmbZ8gA8XL3X,Low Risk,204.6211111111111,6000.0,300.0
ygOBR62JXpn3KWbO,High Risk,838.0722222222224,14400.0,No Increase
IExvLG8wgHiaLpEp,High Risk,42.19222222222222,2000.0,No Increase
3IraDxQjARrJ1aLV,Very Low Risk,204.6211111111111,5000.0,250.0
xy0xwDui1ZlQofrm,Very Low Risk,204.6211111111111,500.0,25.0
tGkxsahKI8q6Zgra,Watchlist,57.023888888888905,,Data Missing
SHsntqNy4Bun6MPv,Very Low Risk,204.6211111111111,6000.0,300.0
9eXc299CWOwFeD2j,Very Low Risk,204.6211111111111,4500.0,225.0
fG1MSREx2cLiU2pQ,Very Low Risk,204.6211111111111,2500.0,125.0
phxSzTWmO4KIxv7W,Very Low Risk,204.6211111111111,1024.0,51.2
